time,depth,ice,snow,snowice,temp_diff02,temp_conv04
2017-12-08 14:00:00,22,0.3642293011070119,0.0,0.0,1.6175950127814698,1.6175950127814698
2017-12-08 14:00:00,23,0.3642293011070119,0.0,0.0,1.693241602059553,1.693241602059553
2017-12-08 14:00:00,24,0.3642293011070119,0.0,0.0,1.7690519959368023,1.7690519959368023
2017-12-08 14:00:00,25,0.3642293011070119,0.0,0.0,1.8449825074134367,1.8449825074134367
2017-12-08 14:00:00,26,0.3642293011070119,0.0,0.0,1.9210651660193525,1.9210651660193525
2017-12-08 14:00:00,27,0.3642293011070119,0.0,0.0,1.9973130714541336,1.9973130714541336
2017-12-08 14:00:00,28,0.3642293011070119,0.0,0.0,2.073749209748577,2.073749209748577
2017-12-08 14:00:00,29,0.3642293011070119,0.0,0.0,2.150463789502393,2.150463789502393
2017-12-08 14:00:00,30,0.3642293011070119,0.0,0.0,2.227732104902239,2.227732104902239
2017-12-08 14:00:00,31,0.3642293011070119,0.0,0.0,2.305739991912641,2.305739991912641
2017-12-08 14:00:00,32,0.3642293011070119,0.0,0.0,2.384673836357748,2.384673836357748
2017-12-08 14:00:00,33,0.3642293011070119,0.0,0.0,2.464910357961875,2.464910357961875
2017-12-08 14:00:00,34,0.3642293011070119,0.0,0.0,2.5469224535694432,2.5469224535694432
2017-12-08 14:00:00,35,0.3642293011070119,0.0,0.0,2.631357902604275,2.631357902604275
2017-12-08 14:00:00,36,0.3642293011070119,0.0,0.0,2.718933064229202,2.718933064229202
2017-12-08 14:00:00,37,0.3642293011070119,0.0,0.0,2.810708719319744,2.810708719319744
2017-12-08 14:00:00,38,0.3642293011070119,0.0,0.0,2.90746870977234,2.90746870977234
2017-12-08 14:00:00,39,0.3642293011070119,0.0,0.0,3.0103319450087733,3.0103319450087733
2017-12-08 14:00:00,40,0.3642293011070119,0.0,0.0,3.119966473288819,3.119966473288819
2017-12-08 14:00:00,41,0.3642293011070119,0.0,0.0,3.236696998316837,3.236696998316837
2017-12-08 14:00:00,42,0.3642293011070119,0.0,0.0,3.360101063893526,3.360101063893526
2017-12-08 14:00:00,43,0.3642293011070119,0.0,0.0,3.4888542528821778,3.4888542528821778
2017-12-08 14:00:00,44,0.3642293011070119,0.0,0.0,3.62127784996986,3.62127784996986
2017-12-08 14:00:00,45,0.3642293011070119,0.0,0.0,3.755068031691532,3.755068031691532
2017-12-08 14:00:00,46,0.3642293011070119,0.0,0.0,3.889273556599859,3.889273556599859
2017-12-08 14:00:00,47,0.3642293011070119,0.0,0.0,4.022779361149235,4.022779361149235
2017-12-08 14:00:00,48,0.3642293011070119,0.0,0.0,4.156674985150946,4.156674985150946
2017-12-08 14:00:00,49,0.3642293011070119,0.0,0.0,4.285463596971441,4.285463596971441
2017-12-08 14:00:00,50,0.3642293011070119,0.0,0.0,4.418962052245696,4.418962052245696
2017-12-08 15:00:00,1,0.3643001309861201,0.0,0.0,2.161705558144524e-11,2.161705558144524e-11
2017-12-08 15:00:00,2,0.3643001309861201,0.0,0.0,0.0451038994863897,0.0451038994863897
2017-12-08 15:00:00,3,0.3643001309861201,0.0,0.0,0.1312707185929691,0.1312707185929691
2017-12-08 15:00:00,4,0.3643001309861201,0.0,0.0,0.2161780034651186,0.2161780034651186
2017-12-08 15:00:00,5,0.3643001309861201,0.0,0.0,0.2999232809263403,0.2999232809263403
2017-12-08 15:00:00,6,0.3643001309861201,0.0,0.0,0.3825066728019846,0.3825066728019846
2017-12-08 15:00:00,7,0.3643001309861201,0.0,0.0,0.4638827004385893,0.4638827004385893
2017-12-08 15:00:00,8,0.3643001309861201,0.0,0.0,0.5440897278228101,0.5440897278228101
