depth,Jsw,Heat
10.75,516.1144046529134,0.7341572323422219
11.25,516.1144046529134,0.5438770545643795
11.75,516.1144046529134,0.40291403183199725
12.25,516.1144046529134,0.29848605614947726
12.75,516.1144046529134,0.22112390901495915
13.25,516.1144046529134,0.16381262082664813
13.75,516.1144046529134,0.1213553742860063
14.25,516.1144046529134,0.08990227244872318
14.75,516.1144046529134,0.06660124151070608
15.25,516.1144046529134,0.04933941323115461
15.75,516.1144046529134,0.03655153631938401
16.25,516.1144046529134,0.02707804409930923
16.75,516.1144046529134,0.020059908449191373
17.25,516.1144046529134,0.014860745684368099
17.75,516.1144046529134,0.011009111175897085
18.25,516.1144046529134,0.008155750152615302
18.75,516.1144046529134,0.006041928316385113
19.25,516.1144046529134,0.004475970584830912
19.75,516.1144046529134,0.003315880564478142
20.25,516.1144046529134,0.0024564647397697856
20.75,516.1144046529134,0.0018197938376836335
21.25,516.1144046529134,0.0013481364328403434
21.75,516.1144046529134,0.0009987240334129825
22.25,516.1144046529134,0.0007398729613850737
22.75,516.1144046529134,0.0005481113707838033
23.25,516.1144046529134,0.0004060508904394749
23.75,516.1144046529134,0.0003008098981615987
24.25,516.1144046529134,0.00022284545351952456
24.75,516.1144046529134,0.00016508797236334453
0.25,656.8949162631567,508.85522469069247
0.75,656.8949162631567,376.9692221399546
1.25,656.8949162631567,279.26566839749233
1.75,656.8949162631567,206.88509555972092
2.25,656.8949162631567,153.26424837811967
2.75,656.8949162631567,113.54094777759947
3.25,656.8949162631567,84.11320290711708
3.75,656.8949162631567,62.312593313490765
4.25,656.8949162631567,46.16230450456375
4.75,656.8949162631567,34.19787628563856
5.25,656.8949162631567,25.334409861020273
5.75,656.8949162631567,18.768192435262414
6.25,656.8949162631567,13.903818925303174
6.75,656.8949162631567,10.300202396923893
7.25,656.8949162631567,7.630577612350726
7.75,656.8949162631567,5.652870929555417
8.25,656.8949162631567,4.187749783776649
8.75,656.8949162631567,3.102361343477667
9.25,656.8949162631567,2.2982858103868695
9.75,656.8949162631567,1.7026120046688409
10.25,656.8949162631567,1.2613259958101035
10.75,656.8949162631567,0.9344132799156362
11.25,656.8949162631567,0.6922303834084697
11.75,656.8949162631567,0.512816880938486
12.25,656.8949162631567,0.37990408927239755
12.75,656.8949162631567,0.2814398714444861
13.25,656.8949162631567,0.20849578479239567
13.75,656.8949162631567,0.15445747630954082
14.25,656.8949162631567,0.11442491277062275
14.75,656.8949162631567,0.08476806028039345
15.25,656.8949162631567,0.06279772358756162
15.75,656.8949162631567,0.0465216978509998
16.25,656.8949162631567,0.03446412142507015
16.75,656.8949162631567,0.025531649111479166
17.25,656.8949162631567,0.01891431086583594
17.75,656.8949162631567,0.014012066121049455
18.25,656.8949162631567,0.010380393891870449
18.75,656.8949162631567,0.007689984932950833
19.25,656.8949162631567,0.005696880955097862
19.75,656.8949162631567,0.00422035321259116
20.25,656.8949162631567,0.003126514557600153
20.75,656.8949162631567,0.002316178951496836
21.25,656.8949162631567,0.0017158675696283322
21.75,656.8949162631567,0.001271145959857526
22.25,656.8949162631567,0.0009416880882084061
22.75,656.8949162631567,0.0006976196939437195
23.25,656.8949162631567,0.0005168093803799114
23.75,656.8949162631567,0.0003828618056046668
24.25,656.8949162631567,0.0002836310015950393
24.75,656.8949162631567,0.00021011901393181036
0.25,764.7220647176105,592.3821427656179
0.75,764.7220647176105,438.8474849672485
1.25,764.7220647176105,325.1062129640839
1.75,764.7220647176105,240.84460622062426
2.25,764.7220647176105,178.4220726411519
2.75,764.7220647176105,132.17832238436236
3.25,764.7220647176105,97.9201096014778
3.75,764.7220647176105,72.54100136392557
4.25,764.7220647176105,53.73969555689342
4.75,764.7220647176105,39.81134564243499
5.25,764.7220647176105,29.49297024177356
5.75,764.7220647176105,21.84892973712955
6.25,764.7220647176105,16.18608525166018
6.75,764.7220647176105,11.990946875937492
7.25,764.7220647176105,8.88311192892102
7.75,764.7220647176105,6.580771173299813
8.25,764.7220647176105,4.875155191317504
8.75,764.7220647176105,3.6116037943790746
9.25,764.7220647176105,2.6755418967592473
9.75,764.7220647176105,1.9820901873165746
10.25,764.7220647176105,1.4683685257985577
10.75,764.7220647176105,1.0877941585871238
11.25,764.7220647176105,0.8058577330324797
11.75,764.7220647176105,0.5969940919077245
12.25,764.7220647176105,0.44226410092457846
12.75,764.7220647176105,0.32763730431834603
13.25,764.7220647176105,0.24271968481407163
13.75,764.7220647176105,0.17981116502838781
14.25,764.7220647176105,0.13320738733503712
14.75,764.7220647176105,0.09868245966720252
15.25,764.7220647176105,0.07310576418315232
15.75,764.7220647176105,0.05415808214374021
16.25,764.7220647176105,0.04012129404925992
16.75,764.7220647176105,0.029722585669020758
17.25,764.7220647176105,0.022019033029383864
17.75,764.7220647176105,0.01631210086996012
18.25,764.7220647176105,0.01208430154206457
18.75,764.7220647176105,0.008952270766573608
19.25,764.7220647176105,0.006632005300354027
19.75,764.7220647176105,0.004913110366159989
20.25,764.7220647176105,0.0036397216794715435
20.75,764.7220647176105,0.0026963721383627855
21.25,764.7220647176105,0.0019975216098376764
21.75,764.7220647176105,0.0014798004047732296
22.25,764.7220647176105,0.001096263102828189
22.75,764.7220647176105,0.0008121316812361976
23.25,764.7220647176105,0.0006016419470526525
23.75,764.7220647176105,0.00044570731670303006
24.25,764.7220647176105,0.000330188101304762
24.75,764.7220647176105,0.0002446093616988684
0.25,839.2092921447754,650.0827184751314
0.75,839.2092921447754,481.593122796681
1.25,839.2092921447754,356.77296032278923
1.75,839.2092921447754,264.3039096536778
2.25,839.2092921447754,195.80115206885918
2.75,839.2092921447754,145.0530610830827
3.25,839.2092921447754,107.45795061600586
3.75,839.2092921447754,79.60680777345335
4.25,839.2092921447754,58.97417368888128
4.75,839.2092921447754,43.689142418371596
5.25,839.2092921447754,32.36571274948821
5.75,839.2092921447754,23.977109730171456
6.25,839.2092921447754,17.76267976739592
6.75,839.2092921447754,13.158916819821396
7.25,839.2092921447754,9.748365344558819
7.75,839.2092921447754,7.221766669111386
8.25,839.2092921447754,5.350016333989629
8.75,839.2092921447754,3.9633895811643254
9.25,839.2092921447754,2.9361512173866156
9.75,839.2092921447754,2.1751543205168127
10.25,839.2092921447754,1.6113939534334163
10.75,839.2092921447754,1.1937500013998215
11.25,839.2092921447754,0.8843517519758142
11.75,839.2092921447754,0.6551438913554826
12.25,839.2092921447754,0.4853425318844654
12.75,839.2092921447754,0.3595505908918097
13.25,839.2092921447754,0.26636162898953075
13.75,839.2092921447754,0.1973255480459079
14.25,839.2092921447754,0.14618236139841448
14.75,839.2092921447754,0.10829455686622516
15.25,839.2092921447754,0.08022658092715199
15.75,839.2092921447754,0.05943331293383064
16.25,839.2092921447754,0.04402928113686012
16.75,839.2092921447754,0.03261769370970387
17.25,839.2092921447754,0.02416378181676406
17.75,839.2092921447754,0.017900969850436387
18.25,839.2092921447754,0.013261364633077376
18.75,839.2092921447754,0.009824260551287838
19.25,839.2092921447754,0.0072779912211186565
19.75,839.2092921447754,0.0053916685065662825
20.25,839.2092921447754,0.0039942462695400855
20.75,839.2092921447754,0.0029590104143652784
21.25,839.2092921447754,0.002192088830148757
21.75,839.2092921447754,0.0016239393467270724
22.25,839.2092921447754,0.0012030438573373801
22.75,839.2092921447754,0.0008912368097947478
23.25,839.2092921447754,0.0006602444676381963
23.75,839.2092921447754,0.0004891211317306763
24.25,839.2092921447754,0.0003623498465065481
24.75,839.2092921447754,0.0002684353685532744
0.25,853.3450770738394,661.0328230324584
0.75,853.3450770738394,489.7051597711187
1.25,853.3450770738394,362.7825051202965
1.75,853.3450770738394,268.7558899376742
2.25,853.3450770738394,199.09926018135948
2.75,853.3450770738394,147.49635966660114
3.25,853.3450770738394,109.26799072524214
3.75,853.3450770738394,80.94771846654032
4.25,853.3450770738394,59.96754476262705
4.75,853.3450770738394,44.425049809700624
5.25,853.3450770738394,32.910886353719114
5.75,853.3450770738394,24.38098426962043
6.25,853.3450770738394,18.061877385089154
6.75,853.3450770738394,13.380567866593108
7.25,853.3450770738394,9.912568478640479
7.75,853.3450770738394,7.343411342732123
8.25,853.3450770738394,5.440132924656752
8.75,853.3450770738394,4.030149593516246
9.25,853.3450770738394,2.9856082509498547
9.75,853.3450770738394,2.2117929921213277
10.25,853.3450770738394,1.6385365489396146
10.75,853.3450770738394,1.213857730707407
11.25,853.3450770738394,0.8992479242234094
11.75,853.3450770738394,0.6661792471749145
12.25,853.3450770738394,0.49351772454720655
12.75,853.3450770738394,0.3656069225739518
13.25,853.3450770738394,0.2708482698501536
13.75,853.3450770738394,0.20064933334511242
14.25,853.3450770738394,0.14864468210969922
14.75,853.3450770738394,0.11011868891430686
15.25,853.3450770738394,0.08157793118530036
15.75,853.3450770738394,0.060434417827589904
16.25,853.3450770738394,0.044770917882970614
16.75,853.3450770738394,0.03316711172434963
17.25,853.3450770738394,0.024570800692784413
17.75,853.3450770738394,0.018202496849953658
18.25,853.3450770738394,0.013484741328347257
18.75,853.3450770738394,0.009989742077219433
19.25,853.3450770738394,0.007400582950714997
19.75,853.3450770738394,0.005482486693556138
20.25,853.3450770738394,0.00406152603723145
20.75,853.3450770738394,0.003008852492154274
21.25,853.3450770738394,0.0022290127495314806
21.75,853.3450770738394,0.0016512932589847768
22.25,853.3450770738394,0.0012233081339448166
22.75,853.3450770738394,0.000906248955134471
23.25,853.3450770738394,0.0006713657384373855
23.75,853.3450770738394,0.0004973599717758511
24.25,853.3450770738394,0.00036845332932929585
24.75,853.3450770738394,0.0002729569398379838
0.25,819.9532489013667,635.1662714625423
0.75,819.9532489013667,470.54274706192166
1.25,819.9532489013667,348.5866406331004
1.75,819.9532489013667,258.23933486723087
2.25,819.9532489013667,191.3084045663723
2.75,819.9532489013667,141.72475187231814
3.25,819.9532489013667,104.99227850860869
3.75,819.9532489013667,77.78019295006685
4.25,819.9532489013667,57.62098414554924
4.75,819.9532489013667,42.68667494863524
5.25,819.9532489013667,31.623066582266826
5.75,819.9532489013667,23.42694391797441
6.25,819.9532489013667,17.355106909324192
6.75,819.9532489013667,12.856979420306537
7.25,819.9532489013667,9.524684617492955
7.75,819.9532489013667,7.0560599108856605
8.25,819.9532489013667,5.227257748205911
8.75,819.9532489013667,3.8724477840706277
9.25,819.9532489013667,2.8687798770780644
9.75,819.9532489013667,2.1252444040644893
10.25,819.9532489013667,1.5744197779328328
10.75,819.9532489013667,1.1663588584943059
11.25,819.9532489013667,0.8640598942261113
11.75,819.9532489013667,0.6401113134030212
12.25,819.9532489013667,0.47420612423346375
12.75,819.9532489013667,0.35130053719100834
13.25,819.9532489013667,0.2602498388863745
13.75,819.9532489013667,0.19279782257650757
14.25,819.9532489013667,0.14282813987243803
14.75,819.9532489013667,0.10580968844357896
15.25,819.9532489013667,0.07838574512365903
15.75,819.9532489013667,0.0580695882293198
16.25,819.9532489013667,0.04301900902776469
16.75,819.9532489013667,0.03186926572343943
17.25,819.9532489013667,0.023609332727671236
17.75,819.9532489013667,0.017490223862796046
18.25,819.9532489013667,0.012957076521361502
18.75,819.9532489013667,0.009598838373791883
19.25,819.9532489013667,0.007110994364683905
19.75,819.9532489013667,0.00526795419252285
20.25,819.9532489013667,0.0039025964515375707
20.75,819.9532489013667,0.002891114559266852
21.25,819.9532489013667,0.002141790343583077
21.75,819.9532489013667,0.001586677311406502
22.25,819.9532489013667,0.0011754394626322159
22.75,819.9532489013667,0.0008707869712262722
23.25,819.9532489013667,0.0006450948546166699
23.75,819.9532489013667,0.0004778980223680525
24.25,819.9532489013667,0.0003540355625980128
24.75,819.9532489013667,0.00026227599554191065
0.25,743.7721412828233,576.153553180384
0.75,743.7721412828233,426.8250501065416
1.25,743.7721412828233,316.1997741623132
1.75,743.7721412828233,234.2465540748859
2.25,743.7721412828233,173.5341153905808
2.75,743.7721412828233,128.55723459122598
3.25,743.7721412828233,95.23754178563422
3.75,743.7721412828233,70.55370624773428
4.25,743.7721412828233,52.26747112494713
4.75,743.7721412828233,38.720694958316386
5.25,743.7721412828233,28.684996342579513
5.75,743.7721412828233,21.250367950771345
6.25,743.7721412828233,15.742659774122227
6.75,743.7721412828233,11.662449202662884
7.25,743.7721412828233,8.639754867107639
7.75,743.7721412828233,6.400487827776894
8.25,743.7721412828233,4.741598004068669
8.75,743.7721412828233,3.512662196562137
9.25,743.7721412828233,2.6022441583130975
9.75,743.7721412828233,1.9277898871409038
10.25,743.7721412828233,1.428141874039934
10.75,743.7721412828233,1.0579935220073173
11.25,743.7721412828233,0.7837808784662449
11.75,743.7721412828233,0.5806391557897174
12.25,743.7721412828233,0.43014806625027324
12.75,743.7721412828233,0.3186615250692092
13.25,743.7721412828233,0.23607026400149425
13.75,743.7721412828233,0.17488515293345022
14.25,743.7721412828233,0.12955810781980884
14.75,743.7721412828233,0.09597900690996088
15.25,743.7721412828233,0.07110299712183546
15.75,743.7721412828233,0.052674395812935516
16.25,743.7721412828233,0.039022152181623394
16.75,743.7721412828233,0.02890832134636149
17.25,743.7721412828233,0.021415811182706822
17.75,743.7721412828233,0.015865223134828493
18.25,743.7721412828233,0.011753246373462083
18.75,743.7721412828233,0.008707019065622027
19.25,743.7721412828233,0.006450318371635911
19.75,743.7721412828233,0.004778513378905908
20.25,743.7721412828233,0.0035400097788648556
20.75,743.7721412828233,0.0026225037455745465
21.25,743.7721412828233,0.001942798558527675
21.75,743.7721412828233,0.0014392605712714801
22.25,743.7721412828233,0.0010662304555066897
22.75,743.7721412828233,0.000789882948885123
23.25,743.7721412828233,0.0005851596807399058
23.75,743.7721412828233,0.0004334969535004187
24.25,743.7721412828233,0.0003211424417631259
24.75,743.7721412828233,0.000237908172292341
0.25,648.0835884941953,502.02964260641585
0.75,648.0835884941953,371.9127065651638
1.25,648.0835884941953,275.5197095265264
1.75,648.0835884941953,204.11002097418506
2.25,648.0835884941953,151.20842256140392
2.75,648.0835884941953,112.01795455402858
3.25,648.0835884941953,82.98494177712098
3.75,648.0835884941953,61.47675691070271
4.25,648.0835884941953,45.543101667869294
4.75,648.0835884941953,33.739159541917495
5.25,648.0835884941953,24.994584139139928
5.75,648.0835884941953,18.516443348637132
6.25,648.0835884941953,13.717318614891187
6.75,648.0835884941953,10.162039568807897
7.25,648.0835884941953,7.52822407186148
7.75,648.0835884941953,5.577045561809699
8.25,648.0835884941953,4.131576969760729
8.75,648.0835884941953,3.060747499347708
9.25,648.0835884941953,2.267457516422787
9.75,648.0835884941953,1.6797738427877167
10.25,648.0835884941953,1.244407069361688
10.75,648.0835884941953,0.9218794309282761
11.25,648.0835884941953,0.6829450797033603
11.75,648.0835884941953,0.5059381587691774
12.25,648.0835884941953,0.37480820655436653
12.75,648.0835884941953,0.27766474867651164
13.25,648.0835884941953,0.2056991050605698
13.75,648.0835884941953,0.15238564500679294
14.25,648.0835884941953,0.11289006239136837
14.75,648.0835884941953,0.08363101515342157
15.25,648.0835884941953,0.06195537983976351
15.75,648.0835884941953,0.04589767425455363
16.25,648.0835884941953,0.034001833374687485
16.75,648.0835884941953,0.02518917770055226
17.25,648.0835884941953,0.018660601804558714
17.75,648.0835884941953,0.013824113825703232
18.25,648.0835884941953,0.010241155406859015
18.75,648.0835884941953,0.007586834526234244
19.25,648.0835884941953,0.005620465254331484
19.75,648.0835884941953,0.004163743069117265
20.25,648.0835884941953,0.0030845767318392853
20.75,648.0835884941953,0.00228511064603741
21.25,648.0835884941953,0.001692851602858284
21.75,648.0835884941953,0.0012540953123076693
22.25,648.0835884941953,0.0009290566578290502
22.75,648.0835884941953,0.00068826210016542
23.25,648.0835884941953,0.0005098771044072093
23.75,648.0835884941953,0.000377726249253295
24.25,648.0835884941953,0.0002798264878766053
24.75,648.0835884941953,0.00020730056084836094
0.25,492.0963434770371,381.19612320026175
0.75,492.0963434770371,282.39703371998684
1.25,492.0963434770371,209.2048680462357
1.75,492.0963434770371,154.9827781039659
2.25,492.0963434770371,114.81406591128956
2.75,492.0963434770371,85.056352017635
3.25,492.0963434770371,63.01129535938221
3.75,492.0963434770371,46.67991571098771
4.25,492.0963434770371,34.581332098586486
4.75,492.0963434770371,25.61848091407841
5.25,492.0963434770371,18.97863744733612
5.75,492.0963434770371,14.059720424698968
6.25,492.0963434770371,10.415697068307894
6.75,492.0963434770371,7.7161381693036395
7.25,492.0963434770371,5.716255749117812
7.75,492.0963434770371,4.234706413023098
8.25,492.0963434770371,3.1371476700052288
8.75,492.0963434770371,2.3240561549090715
9.25,492.0963434770371,1.7217031454441334
9.75,492.0963434770371,1.27546906075004
10.25,492.0963434770371,0.9448907201194267
10.75,492.0963434770371,0.6999922620175403
11.25,492.0963434770371,0.5185670220388051
11.75,492.0963434770371,0.3841638985710048
12.25,492.0963434770371,0.2845956157895238
12.75,492.0963434770371,0.21083361770301287
13.25,492.0963434770371,0.15618938552663555
13.75,492.0963434770371,0.11570794267521292
14.25,492.0963434770371,0.08571855221139354
14.75,492.0963434770371,0.06350186532865744
15.25,492.0963434770371,0.04704333888274605
15.75,492.0963434770371,0.03485056260604304
16.25,492.0963434770371,0.0258179317795656
16.75,492.0963434770371,0.019126394282619783
17.25,492.0963434770371,0.014169181380507358
17.75,492.0963434770371,0.010496787738823982
18.25,492.0963434770371,0.0077762116155492625
18.75,492.0963434770371,0.0057607592526757075
19.25,492.0963434770371,0.004267675419342965
19.75,492.0963434770371,0.003161571710604757
20.25,492.0963434770371,0.0023421499292078695
20.75,492.0963434770371,0.0017351073431255872
21.25,492.0963434770371,0.0012853991346260796
21.75,492.0963434770371,0.0009522470997795132
22.25,492.0963434770371,0.0007054420021079847
22.75,492.0963434770371,0.0005226042887957855
23.25,492.0963434770371,0.0003871547793463289
23.75,492.0963434770371,0.00028681131476377027
24.25,492.0963434770371,0.00021247504787468062
24.75,492.0963434770371,0.00015740538690578362
0.25,331.9904885694717,257.17217544809665
0.75,331.9904885694717,190.51783342430554
1.25,331.9904885694717,141.13908236552993
1.75,331.9904885694717,104.55840386668231
2.25,331.9904885694717,77.45877070983606
2.75,331.9904885694717,57.38286869345391
3.25,331.9904885694717,42.51027468309718
3.75,331.9904885694717,31.492386051423125
4.25,331.9904885694717,23.330133399637035
4.75,331.9904885694717,17.28338791338622
5.25,331.9904885694717,12.80384868134669
5.75,331.9904885694717,9.485324397993217
6.25,331.9904885694717,7.02690114311022
6.75,331.9904885694717,5.205656401745243
7.25,331.9904885694717,3.856445113021306
7.75,331.9904885694717,2.8569248067851505
8.25,331.9904885694717,2.116461951984034
8.75,331.9904885694717,1.567913577409368
9.25,331.9904885694717,1.1615389465991153
9.75,331.9904885694717,0.8604892156720736
10.25,331.9904885694717,0.6374660896699925
10.75,331.9904885694717,0.47224649429425597
11.25,331.9904885694717,0.3498488076262498
11.75,331.9904885694717,0.259174371173299
12.25,331.9904885694717,0.19200109649890654
12.75,331.9904885694717,0.14223791067725877
13.25,331.9904885694717,0.10537243590141199
13.75,331.9904885694717,0.07806182047338234
14.25,331.9904885694717,0.05782961894626686
14.75,331.9904885694717,0.04284123541047514
15.25,331.9904885694717,0.031737567788594774
15.75,331.9904885694717,0.02351176849791221
16.25,331.9904885694717,0.01741794650370378
16.75,331.9904885694717,0.012903532136803196
17.25,331.9904885694717,0.0095591717180959
17.75,331.9904885694717,0.007081608583390801
18.25,331.9904885694717,0.005246184670311959
18.75,331.9904885694717,0.0038864691928282074
19.25,331.9904885694717,0.002879167192165308
19.75,331.9904885694717,0.0021329395163450795
20.25,331.9904885694717,0.0015801204573204846
20.75,331.9904885694717,0.001170582025654945
21.25,331.9904885694717,0.0008671884934076968
21.75,331.9904885694717,0.0006424290366819503
22.25,331.9904885694717,0.00047592313586899206
22.75,331.9904885694717,0.0003525725306957299
23.25,331.9904885694717,0.0002611921548512613
23.75,331.9904885694717,0.00019349590741293496
24.25,331.9904885694717,0.00014334529383884506
24.75,331.9904885694717,0.00010619280552479115
0.25,136.5362901899547,105.76608663418236
0.75,136.5362901899547,78.3534441088034
1.25,136.5362901899547,58.045659048968155
1.75,136.5362901899547,43.00128185495424
2.25,136.5362901899547,31.856133110820252
2.75,136.5362901899547,23.599603848957813
3.25,136.5362901899547,17.483016532178347
3.75,136.5362901899547,12.951737199517419
4.25,136.5362901899547,9.594882906883713
4.75,136.5362901899547,7.108064082727019
5.25,136.5362901899547,5.265783386257458
5.75,136.5362901899547,3.900988278702602
6.25,136.5362901899547,2.889923195528698
6.75,136.5362901899547,2.1409077596183947
7.25,136.5362901899547,1.5860234771241826
7.75,136.5362901899547,1.1749550902825683
8.25,136.5362901899547,0.8704281393640587
8.75,136.5362901899547,0.6448290254349806
9.25,136.5362901899547,0.47770109126666854
9.75,136.5362901899547,0.3538896724498884
10.25,136.5362901899547,0.2621679174619623
10.75,136.5362901899547,0.19421877013400224
11.25,136.5362901899547,0.14388080371366313
11.75,136.5362901899547,0.10658952099741144
12.25,136.5362901899547,0.07896345928861896
12.75,136.5362901899547,0.05849756940906798
13.25,136.5362901899547,0.043336065283831035
13.75,136.5362901899547,0.03210414677491445
14.25,136.5362901899547,0.02378333689029686
14.75,136.5362901899547,0.017619129316943566
15.25,136.5362901899547,0.013052572030539214
15.75,136.5362901899547,0.009669583186984028
16.25,136.5362901899547,0.007163403411315359
16.75,136.5362901899547,0.005306779769195997
17.25,136.5362901899547,0.003931359146165513
17.75,136.5362901899547,0.002912422487523131
18.25,136.5362901899547,0.002157575645080311
18.75,136.5362901899547,0.0015983713503746045
19.25,136.5362901899547,0.0011841026197731504
19.75,136.5362901899547,0.0008772047958849053
20.25,136.5362901899547,0.0006498492960609246
20.75,136.5362901899547,0.00048142019921912154
21.25,136.5362901899547,0.00035664485538574757
21.75,136.5362901899547,0.00026420900718215836
22.25,136.5362901899547,0.00019573084658876963
22.75,136.5362901899547,0.0001450009775024185
23.25,136.5362901899547,0.0001074193661504516
23.75,136.5362901899547,7.957822369833544e-05
24.25,136.5362901899547,5.895299808521264e-05
24.75,136.5362901899547,4.367345514533992e-05
0.25,29.955599482324416,23.204721071727864
0.75,29.955599482324416,17.190480175773
1.25,29.955599482324416,12.735020936480499
1.75,29.955599482324416,9.434335550507907
2.25,29.955599482324416,6.989127675841544
2.75,29.955599482324416,5.177673128934283
3.25,29.955599482324416,3.835714594648638
3.75,29.955599482324416,2.8415672610505003
4.25,29.955599482324416,2.1050848022788546
4.75,29.955599482324416,1.5594851776083465
5.25,29.955599482324416,1.155295034455328
5.75,29.955599482324416,0.8558636117876204
6.25,29.955599482324416,0.6340393580307334
6.75,29.955599482324416,0.46970790905850657
7.25,29.955599482324416,0.3479681774288531
7.75,29.955599482324416,0.25778116605670326
8.25,29.955599482324416,0.19096898476338522
8.75,29.955599482324416,0.14147330349780518
9.25,29.955599482324416,0.10480600097120871
9.75,29.955599482324416,0.07764219515625724
10.25,29.955599482324416,0.05751875286548118
10.75,29.955599482324416,0.0426109401536372
11.25,29.955599482324416,0.031566960866192685
11.75,29.955599482324416,0.023385379781222286
12.25,29.955599482324416,0.017324315439491318
12.75,29.955599482324416,0.012834168538412774
13.25,29.955599482324416,0.009507785900556237
13.75,29.955599482324416,0.007043541033472791
14.25,29.955599482324416,0.005217983535715986
14.75,29.955599482324416,0.003865577278475613
15.25,29.955599482324416,0.002863690081347979
15.75,29.955599482324416,0.002121473790648096
16.25,29.955599482324416,0.0015716264388108208
16.75,29.955599482324416,0.0011642895019761783
17.25,29.955599482324416,0.000862526877212395
17.75,29.955599482324416,0.0006389756264666446
18.25,29.955599482324416,0.00047336478665800614
18.75,29.955599482324416,0.00035067725898536487
19.25,29.955599482324416,0.00025978810303508025
19.75,29.955599482324416,0.0001924557602447268
20.25,29.955599482324416,0.0001425747338644457
20.75,29.955599482324416,0.00010562196065562823
21.25,29.955599482324416,7.824667295781687e-05
21.75,29.955599482324416,5.7966561034874245e-05
22.25,29.955599482324416,4.2942684604893706e-05
22.75,29.955599482324416,3.1812723200293535e-05
23.25,29.955599482324416,2.3567444996281485e-05
23.75,29.955599482324416,1.7459192668159493e-05
24.25,29.955599482324416,1.2934088046965222e-05
24.75,29.955599482324416,9.581808093093445e-06
0.25,0.008312777943082494,0.0064393868536752495
0.75,0.008312777943082494,0.004770415111220944
1.25,0.008312777943082494,0.0035340104346078785
1.75,0.008312777943082494,0.002618059322036833
2.25,0.008312777943082494,0.0019395060485905117
2.75,0.008312777943082494,0.001436821419918252
3.25,0.008312777943082494,0.001064423487741219
3.75,0.008312777943082494,0.0007885443142402781
4.25,0.008312777943082494,0.0005841679958041683
4.75,0.008312777943082494,0.0004327622952308491
5.25,0.008312777943082494,0.00032059819353105393
5.75,0.008312777943082494,0.00023750498328544846
6.25,0.008312777943082494,0.00017594801912056704
6.75,0.008312777943082494,0.00013034549845737135
7.25,0.008312777943082494,9.656232024106148e-05
7.75,0.008312777943082494,7.15351262658814e-05
8.25,0.008312777943082494,5.299452495653224e-05
8.75,0.008312777943082494,3.9259309684171114e-05
9.25,0.008312777943082494,2.908401194542019e-05
9.75,0.008312777943082494,2.1545965979692016e-05
10.25,0.008312777943082494,1.5961644179944266e-05
10.75,0.008312777943082494,1.1824676840541e-05
11.25,0.008312777943082494,8.759936057145904e-06
11.75,0.008312777943082494,6.489520243140452e-06
12.25,0.008312777943082494,4.8075548396013e-06
12.75,0.008312777943082494,3.561524222103217e-06
13.25,0.008312777943082494,2.638442037133345e-06
13.75,0.008312777943082494,1.9546059353209704e-06
14.25,0.008312777943082494,1.4480076911384077e-06
14.75,0.008312777943082494,1.0727104812825968e-06
15.25,0.008312777943082494,7.94683470050402e-07
15.75,0.008312777943082494,5.887159942879127e-07
16.25,0.008312777943082494,4.361315353752396e-07
16.75,0.008312777943082494,3.2309418801987104e-07
17.25,0.008312777943082494,2.39354061481485e-07
17.75,0.008312777943082494,1.7731784993965614e-07
18.25,0.008312777943082494,1.3136029408740405e-07
18.75,0.008312777943082494,9.731409933405779e-08
19.25,0.008312777943082494,7.209205791590071e-08
19.75,0.008312777943082494,5.340711007054088e-08
20.25,0.008312777943082494,3.9564960254210725e-08
20.75,0.008312777943082494,2.931044345686731e-08
21.25,0.008312777943082494,2.1713710569108525e-08
21.75,0.008312777943082494,1.6085912428204805e-08
22.25,0.008312777943082494,1.1916737023104608e-08
22.75,0.008312777943082494,8.8281359177883e-09
23.25,0.008312777943082494,6.5400439425523e-09
23.75,0.008312777943082494,4.844983716701838e-09
24.25,0.008312777943082494,3.589252216238956e-09
24.75,0.008312777943082494,2.658983440412054e-09
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
3.75,0.0,0.0
4.25,0.0,0.0
4.75,0.0,0.0
5.25,0.0,0.0
5.75,0.0,0.0
6.25,0.0,0.0
6.75,0.0,0.0
7.25,0.0,0.0
7.75,0.0,0.0
8.25,0.0,0.0
8.75,0.0,0.0
9.25,0.0,0.0
9.75,0.0,0.0
10.25,0.0,0.0
10.75,0.0,0.0
11.25,0.0,0.0
11.75,0.0,0.0
12.25,0.0,0.0
12.75,0.0,0.0
13.25,0.0,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,0.0,0.0
15.25,0.0,0.0
15.75,0.0,0.0
16.25,0.0,0.0
16.75,0.0,0.0
17.25,0.0,0.0
17.75,0.0,0.0
18.25,0.0,0.0
18.75,0.0,0.0
19.25,0.0,0.0
19.75,0.0,0.0
20.25,0.0,0.0
20.75,0.0,0.0
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
