time,depth,AirTemp_degC,Longwave_Wm-2,Latent_Wm-2,Sensible_Wm-2,Shortwave_Wm-2,lightExtinct_m-1,Area_m2,ice,snow,snowice,temp_initial00,temp_heat01
2017-12-12 14:00:00,33,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,2.818779841047024,2.818916392082365
2017-12-12 14:00:00,34,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,2.9073554705770173,2.9074686504521456
2017-12-12 14:00:00,35,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,2.9961665513905347,2.9962623585718777
2017-12-12 14:00:00,36,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,3.0852685960375337,3.085349017823401
2017-12-12 14:00:00,37,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,3.174736390486563,3.1748100013976543
2017-12-12 14:00:00,38,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,3.2646497267160663,3.2647141771334534
2017-12-12 14:00:00,39,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,3.3551245625541166,3.3551843694377617
2017-12-12 14:00:00,40,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,3.446292097250379,3.4463475846986875
2017-12-12 14:00:00,41,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,3.5383163355515626,3.538369669124189
2017-12-12 14:00:00,42,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,3.631386123163706,3.631439724382533
2017-12-12 14:00:00,43,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,3.725707880908942,3.7257605389038138
2017-12-12 14:00:00,44,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,3.82152654364943,3.82158495040094
2017-12-12 14:00:00,45,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,3.919047360956213,3.919105926242356
2017-12-12 14:00:00,46,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,4.0185289755296,4.018602815414681
2017-12-12 14:00:00,47,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,4.120068243219061,4.120156898653308
2017-12-12 14:00:00,48,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,4.223770165600826,4.223928622095571
2017-12-12 14:00:00,49,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,4.328739139657468,4.328830566230216
2017-12-12 14:00:00,50,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,4.435426014307577,4.435603562051771
2017-12-12 15:00:00,1,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,1.218638569414156e-09,-0.4370309902767106
2017-12-12 15:00:00,2,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,0.0809965961309748,0.1325142659308362
2017-12-12 15:00:00,3,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,0.1628062282557249,0.2049827287584178
2017-12-12 15:00:00,4,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,0.2486983221781092,0.2832303336888642
2017-12-12 15:00:00,5,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,0.3408188558925735,0.3690918961064607
2017-12-12 15:00:00,6,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,0.4335811669836049,0.4567300543162653
2017-12-12 15:00:00,7,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,0.5252791578936599,0.5442325364872815
2017-12-12 15:00:00,8,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,0.6160637927253872,0.6315824400913577
2017-12-12 15:00:00,9,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,0.7055134843384374,0.7182194942391383
2017-12-12 15:00:00,10,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,0.7935029590938053,0.8039066579337673
2017-12-12 15:00:00,11,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,0.8804380567760088,0.8889547222261166
2017-12-12 15:00:00,12,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,0.9671786729046348,0.9741520302911988
2017-12-12 15:00:00,13,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,1.0546373670249385,1.060346876242723
2017-12-12 15:00:00,14,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,1.1432075623447195,1.1478825785319753
2017-12-12 15:00:00,15,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,1.232546281198089,1.2363749756786693
2017-12-12 15:00:00,16,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,1.321889898386814,1.3250251940002764
2017-12-12 15:00:00,17,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,1.410692397812579,1.413260002381183
2017-12-12 15:00:00,18,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,1.4990256989023572,1.5011285332630755
2017-12-12 15:00:00,19,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,1.5871980447624063,1.5889203734898496
2017-12-12 15:00:00,20,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,1.6755512059656792,1.676962019323653
2017-12-12 15:00:00,21,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,1.763932948245316,1.7650898075633972
2017-12-12 15:00:00,22,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,1.8520094078573903,1.8529575365832431
2017-12-12 15:00:00,23,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,1.939839244255929,1.940617648567744
2017-12-12 15:00:00,24,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,2.0276165674118345,2.0282551911560662
2017-12-12 15:00:00,25,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,2.115386455242637,2.115909061188361
2017-12-12 15:00:00,26,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,2.203116065351811,2.203544968938337
2017-12-12 15:00:00,27,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,2.290836487872803,2.2911900075838223
2017-12-12 15:00:00,28,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,2.37860044551943,2.378891313196373
2017-12-12 15:00:00,29,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,2.46644053530284,2.4666768985894207
